id,status,project_id,project_name,branch,commit_id,commit_tag,created_at,updated_at,initiator,user_agent,source_type,source_origin,tags,engines,loc,file_count
3693538f-1f66-4446-8a71-dcb2823825c2,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-17T12:31:47.871945Z,2024-12-17T12:32:54.017557Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""f96f204bc2546f3a7568da24f6215cf6d4387112"", ""commit_time"": ""1718865810"", ""committer"": ""GitHub <noreply@github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2780,82
13b56225-0f84-478e-bc34-adc2a946d7c7,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2024-12-23T07:39:04.477479Z,2024-12-23T07:39:27.824587Z,happy_yang,ASTCLI/2.3.8,zip,cli,{},containers,,
610bf0ac-e454-4619-a4e2-ff283e36c672,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,containers,,,2024-12-25T02:08:56.650634Z,2024-12-25T02:09:19.541271Z,happy_yang,ASTCLI/2.3.8,zip,cli,{},containers,,
55e84735-7371-4284-b052-f6f1fa8a1719,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,containers,,,2024-12-25T02:19:55.213294Z,2024-12-25T02:20:17.978089Z,happy_yang,ASTCLI/2.3.8,zip,cli,{},containers,,
ebbf88e6-3b62-40b5-99eb-3978e82ea0d0,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,containers,,,2024-12-25T02:35:05.759999Z,2024-12-25T02:35:28.933087Z,happy_yang,ASTCLI/2.3.8,zip,cli,{},containers,,
e0934051-d157-440f-9a09-4655c2943a89,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2024-12-25T04:22:48.634521Z,2024-12-25T04:23:54.991221Z,happy_yang,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",github,webapp,{},containers,,
1e276dc3-c67b-4364-a018-35054026aa0e,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,containers,,,2024-12-25T04:23:30.651309Z,2024-12-25T04:23:53.703466Z,happy_yang,ASTCLI/2.3.8,zip,cli,{},containers,,
edd938ac-e07d-46a5-9b4e-b548d8e9514f,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,containers,,,2024-12-25T04:54:14.389412Z,2024-12-25T04:54:37.648883Z,happy_yang,ASTCLI/2.3.8,zip,cli,{},containers,,
93875c02-d3cc-4502-892e-2905e8780c16,Completed,b33301a9-f20a-403f-96e4-bb1038a787e5,webgoat.net,master,,,2024-12-25T05:28:22.159661Z,2024-12-25T05:31:39.701453Z,happy_yang,Visual Studio/2.3.3,zip,Visual Studio,{},"sast,sca",12768,263
f891e6f3-ee42-4270-85cb-b89e1d7a15a9,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,containers,,,2024-12-25T05:29:43.022635Z,2024-12-25T05:30:06.886347Z,happy_yang,ASTCLI/2.3.8,zip,cli,{},containers,,
ec6d0dbc-03e1-4ec0-b666-e9bfbb3a90d8,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,containers,,,2024-12-25T07:00:42.666855Z,2024-12-25T07:01:05.898444Z,happy_yang,ASTCLI/2.3.8,zip,cli,{},containers,,
c3913b2d-895c-43fb-82d0-7825ad8bc510,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,containers,,,2024-12-25T07:30:04.529981Z,2024-12-25T07:30:28.008816Z,happy_yang,ASTCLI/2.3.8,zip,cli,{},containers,,
3fe71126-7dd4-47ae-ae36-76ca6a64f58f,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,containers,,,2024-12-25T07:46:57.912715Z,2024-12-25T07:47:20.963368Z,happy_yang,ASTCLI/2.3.8,zip,cli,{},containers,,
0e60e05d-b340-4c4d-9d3c-1b3c9555b11a,Completed,e72fec4b-bd1f-4206-b49a-6bd3a7fe0144,nginx,.unknown,,,2025-01-09T02:39:32.058983Z,2025-01-09T03:21:39.275449Z,happy_yang,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",zip,webapp,{},"sast,sca,containers,apisec",774032,3609
17f96629-159a-4d29-9cf3-873394372b2f,Completed,d79584f2-2ef9-4195-aebb-08e753527f91,webgoat,.unknown,,,2025-01-09T02:45:12.812331Z,2025-01-09T02:52:52.649281Z,happy_yang,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",zip,webapp,{},"sast,sca,apisec",172264,1377
ee1b57d9-bd43-4de0-8e63-f6d020b274c2,Failed,9f34812e-1a7a-44bd-bc18-c0e04bdc6ab3,galax,.unknown,,,2025-01-09T02:47:40.965499Z,2025-01-09T02:47:42.067576Z,happy_yang,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",zip,webapp,{},"sast,sca,containers,apisec",,
92b93a37-edf1-430f-a129-2f3c3270aa0b,Failed,9f34812e-1a7a-44bd-bc18-c0e04bdc6ab3,galax,.unknown,,,2025-01-09T02:51:00.732693Z,2025-01-09T02:51:01.833657Z,happy_yang,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",zip,webapp,{},"sast,sca,containers,apisec",,
e64541bd-e2d0-4725-a672-9209a1e1bce1,Failed,9f34812e-1a7a-44bd-bc18-c0e04bdc6ab3,galax,.unknown,,,2025-01-09T02:56:22.550215Z,2025-01-09T02:56:23.64742Z,happy_yang,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",zip,webapp,{},sca,,
93a8d81f-43dc-4761-8f20-145865862c0f,Failed,9f34812e-1a7a-44bd-bc18-c0e04bdc6ab3,galax,.unknown,,,2025-01-09T02:58:45.145817Z,2025-01-09T06:59:32.949756Z,happy_yang,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",zip,webapp,{},sca,,
bdbfbdff-6a30-428d-8df6-d41473e7cc03,Completed,cce60b65-5547-4693-991e-68a6461b8862,coupang-sca-2025-01-16,main,,,2025-01-17T07:56:27.114779Z,2025-01-17T07:58:43.381447Z,happy_yang,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",zip,webapp,{},sca,,
7a74a4c5-d6a3-4607-b401-b9ad49abaefd,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-01-20T02:48:42.549291Z,2025-01-20T02:49:58.905153Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
8ff5296a-c6ae-43ff-ab30-5ab7e576aea8,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,containers,,,2025-01-21T01:31:04.615462Z,2025-01-21T01:31:28.414682Z,happy_yang,ASTCLI/2.3.8,zip,cli,{},containers,,
48f3ded5-a5d3-49f7-9e4c-220a81b2f791,Completed,90d21a62-7594-40e2-900d-c08027a670e2,JavaVulnerableLab-2025-01-21,master-sca,,,2025-01-21T09:36:01.061811Z,2025-01-21T09:38:21.402655Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}",sca,,
8944912c-6b93-4b79-b7f1-4b2165ccb190,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-01-23T02:59:56.15375Z,2025-01-23T03:02:21.288275Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
f320513a-8a13-4d06-9572-a7f20b729948,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-01-23T03:04:45.801464Z,2025-01-23T03:05:38.13359Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",5,1
db705bd6-67fa-4e11-a36b-766bedd3ee51,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-01-23T03:06:29.754356Z,2025-01-23T03:06:56.191299Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",5,1
f5df85f0-043c-40cc-a927-00ab740538d6,Failed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-01-23T03:07:15.433948Z,2025-01-23T03:07:16.39739Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",,
59d24742-b5cb-4229-a572-39ea49b6294f,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-01-23T03:16:30.464411Z,2025-01-23T03:16:57.275511Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",5,1
547f0623-072a-4e0a-944e-d35bffe2d31f,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2025-01-23T03:22:46.742368Z,2025-01-23T03:25:07.210721Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sca,sast",2778,81
37feade0-be9c-45c1-b308-9e171f9cd4fd,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-01-23T03:26:12.359415Z,2025-01-23T03:27:15.49181Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
64781cc7-857c-49f5-be6f-137d93a45649,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-02-10T04:03:21.178357Z,2025-02-10T04:24:45.67932Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
168166b4-aa94-4b67-a6ff-a3ee26ee35c5,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-02-10T04:26:16.015761Z,2025-02-10T04:29:36.441637Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
d0e21f71-78a3-4a14-a91f-be4a623c0213,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-02-10T06:10:50.34381Z,2025-02-10T06:12:26.771094Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
82ccf552-cb14-402a-98e4-567c2ff616a9,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-02-13T02:51:30.228654Z,2025-02-13T02:53:16.395573Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
eafaa8e8-9636-4e82-877e-cf7883909855,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-02-13T02:55:03.055209Z,2025-02-13T02:55:32.255212Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
9bfccd1d-2b5d-468d-83cb-0e347b34e85f,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-02-13T02:57:54.726969Z,2025-02-13T02:59:07.987028Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
5127576d-31e0-42d1-95ab-9ac6444ff27f,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-02-13T02:58:13.713884Z,2025-02-13T02:58:51.654333Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
20be82f1-5047-4909-b89a-b3e9bfe1c981,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2025-02-13T03:03:26.251573Z,2025-02-13T03:06:41.980316Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sca,sast",2778,81
34c3d642-1374-47fc-a4eb-66e09ddfaedd,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2025-02-13T03:06:59.248835Z,2025-02-13T03:09:13.584849Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sca,sast",2778,81
33a9d995-83ab-4df5-9244-096b3593d08f,Completed,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master-sca,,,2025-02-13T03:11:43.307124Z,2025-02-13T03:14:58.37322Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master-sca"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sca,sast",2778,81
d8d68aae-eb92-4e82-863b-70458a743643,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-02-13T03:16:16.430769Z,2025-02-13T03:17:23.670248Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key1"": ""value1"", ""key2"": ""value2"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""True"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
5c6c09f2-61d6-4926-b937-7516650d8b80,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-02-13T06:11:01.854402Z,2025-02-13T06:13:27.460876Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
2655b853-467d-4a71-b5a1-254aea3eac3d,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-02-13T08:28:50.778587Z,2025-02-13T08:30:17.705381Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",37381,180
9caf491c-d932-43ff-84a6-f10a2ad196a7,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-02-13T08:51:24.942653Z,2025-02-13T10:52:42.574333Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""de9b23ac9b22284dca4e55d33678edb447180a49"", ""commit_time"": ""1562057907"", ""committer"": ""GitHub <noreply@github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",3486605,22953
efc2911b-3ee0-4aa3-bc79-90fe97bc8103,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-02-15T05:04:10.409984Z,2025-02-15T05:05:56.017556Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
25f11688-bdfd-4efb-91ca-b1bc49a5ea43,Completed,adc44ac1-5437-4a79-86d4-685570ee6bd9,test-python,main,,,2025-02-20T01:41:57.822495Z,2025-02-20T01:42:58.156848Z,happy_yang,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",zip,webapp,{},"sast,apisec",54,1
7a528ef1-e93a-476e-8a4d-c2f0cc5e3e53,Completed,adc44ac1-5437-4a79-86d4-685570ee6bd9,test-python,.unknown,,,2025-02-26T05:29:07.124552Z,2025-02-26T05:29:32.489288Z,happy_yang,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",zip,webapp,{},"sast,apisec",58,1
d9cd0412-a144-4ebe-8e39-fa1fd709a90a,Completed,adc44ac1-5437-4a79-86d4-685570ee6bd9,test-python,.unknown,,,2025-02-26T05:32:04.201053Z,2025-02-26T05:32:54.627425Z,happy_yang,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",zip,webapp,{},"sast,apisec",64,1
6ef9f097-e069-4fce-9d6f-6fc6a103f799,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-03-05T02:30:29.213479Z,2025-03-05T02:33:16.157772Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
6317f96c-ea93-4f30-b936-e72e78123e89,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-03-05T02:30:49.80329Z,2025-03-05T02:34:28.809396Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
5d163e58-4096-4878-a66e-a654b81fc9ba,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-03-05T02:35:08.640663Z,2025-03-05T02:35:39.607697Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
ae08f259-a0ac-4fc4-a7a9-a0844081a6f6,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-03-05T02:42:36.847435Z,2025-03-05T02:46:34.034033Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
b75af7d6-5897-44df-952d-7a072d9f1b7e,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-03-05T02:48:26.533947Z,2025-03-05T02:49:00.088699Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""True"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
514aeb5f-5159-4360-bf19-52bf44f78218,Partial,1b49ad6f-057f-400c-aa32-f6bc31caf242,JavaVulnerableLab,master,,,2025-03-06T07:57:03.714935Z,2025-03-06T08:00:59.260656Z,happy_yang,python-requests/2.32.3,zip,python-requests,"{""branch"": ""master"", ""commit_id"": ""ffab58c3dc67522fa82e1d373a37233425908c5d"", ""commit_time"": ""1734159499"", ""committer"": ""unknown <30431255+HappyY19@users.noreply.github.com>"", ""key"": ""value"", ""preset"": ""ASA Premium"", ""sast_incremental"": ""False"", ""sca_exploitable_path"": ""False"", ""sca_last_sast_scan_time"": ""2""}","sast,apisec,containers,microengines",2778,81
